name,lic_no,details_url,lic_type,lic_status,lic_exp_date,lic_sec_status,city,state,county,zipcode,depth,download_timeout,download_slot,download_latency,address,lic_issue_date
ROBINSON AUTO REPAIR AND MOBILE SERVICES,275857,/details/1310/ARD/275857/b78f264b7e276d7c5b22034018b39fab,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.18861007690429688,627 28TH ST,
ROBERTOS TRUCK REPAIR,285436,/details/1310/ARD/285436/efa73b4a61a707937dd9181fe8c72364,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.17055058479309082,8255 SAN LEANDRO ST,
RM AUTO BODY SHOP,296962,/details/1310/ARD/296962/8d90697d5c89600d14935ce8909845d1,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.1989881992340088,5525 FOOTHILL BLVD,
RESTORATION - VEHICLE MAINTENANCE AND REPAIR,291247,/details/1310/ARD/291247/26735a2c80fd019304dd11dfd066e1ca,Automotive Repair Dealer,Delinquent,"June 30, 2019",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.1981372833251953,6548 FOOTHILL BLVD,
RESPIRE LOCK,288139,/details/1310/ARD/288139/9ac989289437ea59170d2dc2d71772af,Automotive Repair Dealer,Cancelled,"August 31, 2018",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.18762898445129395,4011 INTERNATIONAL BLVD,
SAM AUTO TECH,184932,/details/1310/RC/184932/41ba7635adeed47b458090cfa00926a3,Smog Station - Test & Repair,Revoked,"August 31, 2000",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.5152614116668701,3934 INTERNATIONAL BLVD,
REALTIME COLLISION CENTER,293408,/details/1310/ARD/293408/775b8c38a35a75f2bdf44ec37018f4b0,Automotive Repair Dealer,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.1980276107788086,1211 11TH AVE,
RAKHA AUTO REPAIR SHOP,164614,/details/1310/ARD/164614/aa1814c8dc9c485831ba7903b0a449d2,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.16450262069702148,905 77TH AVE,
RAMIREZ AUTO REPAIR,293472,/details/1310/ARD/293472/ccc7827eed20423f90d1436d544c8fb1,Automotive Repair Dealer,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.2580571174621582,4825 FOOTHILL BLVD,
RADIATOR ENGINEER INC,247305,/details/1310/ARD/247305/38b2abe48badfc580fbeb74e1dc94abf,Automotive Repair Dealer,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.21351933479309082,4000 INTERNATIONAL BLVD,
R H AUTO REPAIR,125234,/details/1310/ARD/125234/5a82ecf98b5ceb78c9a1dd7fe453ed7f,Automotive Repair Dealer,Delinquent,"May 31, 2020",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.17101263999938965,1371 34TH ST,
RICKYS CHEVRON SERVICE,197755,/details/1310/ARD/197755/42905e5e933cf946d0e3fddbdb86ac9f,Automotive Repair Dealer,Cancelled,"January 31, 2005",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,0.7780098915100098,3530 MAC ARTHUR BLVD,
QUIK SMOG AND REPAIR,259315,/details/1310/TC/259315/ded59efbbcadc4dc0a962242ed224e00,Smog Station - Test Only,Cancelled,"June 30, 2010",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.29822349548339844,3725 SAN LEANDRO ST,
SOL'S OAKLAND AUTOMOTIVE,271216,/details/1310/ARD/271216/2015cbfe96026bf6aae6549158709b3c,Automotive Repair Dealer,Delinquent,"December 31, 2018",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,4.914013147354126,416 25TH ST,
QUICK AUTO BODY PARTS,282114,/details/1310/ARD/282114/e7d4342961e1a8fdd98cd003d23ee37d,Automotive Repair Dealer,Delinquent,"November 30, 2018",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.24198698997497559,3327 68TH AVE G,
QUIK SMOG AND REPAIR,259315,/details/1310/LS/259315/38d6fc6d4c1a48764fd14ccfe266adb4,Lamp Station,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6665596961975098,3725 SAN LEANDRO ST,
QUIK SMOG AND REPAIR,259315,/details/1310/BS/259315/06b6e3ae39e97a55986507dc116c4022,Brake Station,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6939375400543213,3725 SAN LEANDRO ST,
SAM'S SMOG TEST,263476,/details/1310/RC/263476/ec635e6ed6e75c5e1ddb06c5189fbaad,Smog Station - Test & Repair,Revoked,"October 31, 2019",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,3.146171808242798,7744 INTERNATIONAL BLVD.,
RICKYS CHEVRON SERVICE,197755,/details/1310/RC/197755/4ba3460c98c94e4d3838c4b995e29568,Smog Station - Test & Repair,Cancelled,"January 31, 2005",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,1.8150148391723633,3530 MAC ARTHUR BLVD,
QUI AUTO REPAIR INC,284781,/details/1310/ARD/284781/0e0b32d9a89711cb9f23d89f8c669dab,Automotive Repair Dealer,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6824467182159424,3755 FOOTHILL BLVD,
QUALITY TUNE UP SHOPS #35,186614,/details/1310/ARD/186614/f29ccd553dbbddc661f77ae91f7746cc,Automotive Repair Dealer,Cancelled,"December 31, 2002",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.6422536373138428,640 W MACARTHUR BLVD,
QUI AUTO REPAIR INC,284781,/details/1310/BS/284781/3fd86babc535683a5e490f6d63056ca0,Brake Station,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.720186710357666,3755 FOOTHILL BLVD,
QUI AUTO REPAIR INC,284781,/details/1310/LS/284781/bf9f0eaa622bdc043553198e5e5019c0,Lamp Station,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.6499111652374268,3755 FOOTHILL BLVD,
QUIK SMOG AND REPAIR,259315,/details/1310/ARD/259315/9667465f4154b02e83d8c3f63cd33a74,Automotive Repair Dealer,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,2.036501884460449,3725 SAN LEANDRO ST,
QUI AUTO REPAIR INC,284781,/details/1310/RC/284781/75490a7f0022bf858a2510a5935cb50a,Smog Station - Test & Repair,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.571427583694458,3755 FOOTHILL BLVD,
QUALITY TECH WHOLESALE TRANSMISSION INC,270740,/details/1310/ARD/270740/32d92efa4f16d2cc83aba88d1d4e1be7,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.22257018089294434,1421 17TH AVE,
QUALITY TECH WHOLESALE TRANS,185159,/details/1310/ARD/185159/e0599f785af3bb7ed8ef8a62e9030d01,Automotive Repair Dealer,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.21889305114746094,1421 17TH AVE,
QUALITY TUNE UP SHOP 35,219335,/details/1310/RC/219335/66aa24b4a120731aa3e3f415d93e9627,Smog Station - Test & Repair,Cancelled,"December 31, 2004",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,1.5904462337493896,640 W MAC ARTHUR BLVD,
QUIK SMOG AND REPAIR,259315,/details/1310/RC/259315/408151af6735e6c00f8ff37d9897e937,Smog Station - Test & Repair,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,3.1949472427368164,3725 SAN LEANDRO ST,
"QUALITY TECH AUTOMOTIVE, INC.",294043,/details/1310/RC/294043/082a9c73cdedcbd8c407cfa13b977a12,Smog Station - Test & Repair,Cancelled,"April 30, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.8033287525177002,1235 16TH AVE,
QUALITY BODY & FENDER,93040,/details/1310/ARD/93040/1d60c4cbe13a77d8560cdfd573ca0efd,Automotive Repair Dealer,Valid,"February 28, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.15729308128356934,2510 M L KING JR WAY,
QUALITY TUNE UP SHOP 35,219335,/details/1310/ARD/219335/3ae5841095ba35f9ca8169aeafa2f6fd,Automotive Repair Dealer,Cancelled,"December 31, 2004",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,1.6327853202819824,640 W MAC ARTHUR BLVD,
QUALITY TUNE UP SHOP #29,241836,/details/1310/ARD/241836/aedc9cd6aa670b0ba985a3b77f81c7cb,Automotive Repair Dealer,Cancelled,"October 31, 2012",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.6151227951049805,4217 INTERNATIONAL BLVD,
SAN PABLO SMOG TEST ONLY CENTER,254540,/details/1310/TC/254540/9d260c1701b447102a6806338f4e6c43,Smog Station - Test Only,Revoked,"March 31, 2013",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,6.76892352104187,6305 SAN PABLO AVE,
PRO SPEED AUTO BODY,271059,/details/1310/ARD/271059/dde36e0141e91861304a4b1efc2ac93f,Automotive Repair Dealer,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.18809199333190918,1410 31ST AVE,
QUALITY AUTO SERVICE,210119,/details/1310/ARD/210119/339d13f141b4640ab8c98120771fb2fa,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.6405484676361084,1200 EAST 12TH ST,
QUALITY AUTO SERVICE,210119,/details/1310/RC/210119/a9c51e2f20bad8cfe8050cf0d1aea626,Smog Station - Test & Repair,Delinquent,"April 30, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.6307535171508789,1200 EAST 12TH ST,
PRO LUBE,295342,/details/1310/ARD/295342/a78a98d1ac76e0abddcff1746abcb474,Automotive Repair Dealer,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.18804407119750977,6301 SAN PABLO AVE,
Q SMOG CHECK TEST ONLY,248513,/details/1310/ARD/248513/dfc07ba48597446969b86f53545d811a,Automotive Repair Dealer,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6285696029663086,5130 INTERNATIONAL BLVD,
"QUALITY TECH AUTOMOTIVE, INC.",294043,/details/1310/ARD/294043/2b7d476317a4864c4e4faa7cfe870ee1,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,1.5997138023376465,1235 16TH AVE,
PRESTIGE COLLISION,276029,/details/1310/ARD/276029/29f04a4e7bc1c87839388f00308d4dcd,Automotive Repair Dealer,Cancelled,"March 31, 2015",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.21407461166381836,3927 INTERNATIONAL BLVD,
QUALITY TECH AUTOMOTIVE,143446,/details/1310/RC/143446/7e1d195d5676508d978211a1644222f7,Smog Station - Test & Repair,Cancelled,"November 30, 2019",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,1.5377321243286133,1235 16TH AVE,
PREMIER HYUNDAI OF OAKLAND,274472,/details/1310/ARD/274472/e520c6617d04288c03817d0737f2330b,Automotive Repair Dealer,Cancelled,"October 31, 2016",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.20156288146972656,2820 BROADWAY,
PRECISION MOTORS,254387,/details/1310/ARD/254387/cee1922841f9a0f8993220cf07dc7e48,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.17803573608398438,3068 BROADWAY,
PORBOYS GERMAN AUTOMOTIVE SERVICE,247300,/details/1310/ARD/247300/72bc0cbafa0a80ec10352471fa25f798,Automotive Repair Dealer,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.2782409191131592,3640 E 9TH STREET UNIT A,
PRECISION  AUTOMOBILWE SERVICES  (Previous Name),258847,/details/1310/ARD/258847/e06e2ccf272a6cb21d606f74444d1845,Automotive Repair Dealer,Cancelled,"April 30, 2016",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.2349989414215088,4045 BROADWAY,
Q SMOG CHECK TEST ONLY,248513,/details/1310/TC/248513/1b718e8a3da01c136fcacaeeee2992da,Smog Station - Test Only,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.4900460243225098,5130 INTERNATIONAL BLVD,
PIEDMONT MORTUARY,1411,/details/4800/FD/1411/93fafee958b40eca87802a1835d1982f,Funeral Establishment,CANCELLED,"January 31, 1985",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.21741724014282227,4016 HOWE STREET,
PRIMOS SMOG,273404,/details/1310/ARD/273404/ac41a670eda6e689cc1073e5df4e0c99,Automotive Repair Dealer,Revoked,"June 30, 2019",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,1.4199042320251465,2520 WEST ST UNIT B,
PHIL AM COMPLETE AUTO SERVICES,209448,/details/1310/ARD/209448/9db77b49f4c5a785917e45917b6156b2,Automotive Repair Dealer,Revoked,"February 28, 2002",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.2542116641998291,940 E 12TH ST,
PRIMOS SMOG,293060,/details/1310/ARD/293060/ce14d24dbdd9ee24592dd2292260c934,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,1.4442894458770752,2520 WEST ST UNIT B,
PRIMOS SMOG,273404,/details/1310/TC/273404/4ab7beae40bba38fbef7ccdb7d9407d7,Smog Station - Test Only,Revoked,"June 30, 2019",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,1.821363925933838,2520 WEST ST UNIT B,
PG AUTO REPAIR,217207,/details/1310/ARD/217207/cf50a27e2bf522977fdaa40c30d88b32,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.7324128150939941,450 INTERNATIONAL BLVD,
POLLARD & SONS MORTUARY,1372,/details/4800/FD/1372/222e4eb293b323579443abb1cdc237f2,Funeral Establishment,CANCELLED,"March 31, 1996",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,1.7742464542388916,1904 ADELINE ST,
"PIEDMONT FUNERAL SERVICES, INC.",2210,/details/4800/FD/2210/c972b421d15d7cac6d933ee480b06548,Funeral Establishment,CLEAR,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.7045154571533203,5000 PIEDMONT AVE,
PERFORMANCE OPTIONS,244046,/details/1310/ARD/244046/c19a2d2eb98d0175fb64db62988e2468,Automotive Repair Dealer,Delinquent,"February 28, 2018",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.23237991333007812,1009 7TH STREET,
PETES AUTO SERVICE,169281,/details/1310/ARD/169281/8eef2f2e2ff4bf7cbc080a79a2f72487,Automotive Repair Dealer,Revoked,"October 31, 2000",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.7913997173309326,10249 MACARTHUR BLVD,
QUALITY TUNE UP SHOP #29,241836,/details/1310/RC/241836/02edd00e64b50bf600e85d99e5b888f8,Smog Station - Test & Repair,Cancelled,"October 31, 2012",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,5.325717449188232,4217 INTERNATIONAL BLVD,
PG AUTO REPAIR,217207,/details/1310/LS/217207/8ef209902f2b0ea86aaee7cba6b8ccd1,Lamp Station,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,2.147517204284668,450 INTERNATIONAL BLVD,
PERFORMANCE AUTO BODY CENTER,245158,/details/1310/ARD/245158/d57f31d94d9d17b0bc8ec2a22925b1e5,Automotive Repair Dealer,Cancelled,"May 31, 2019",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.1896672248840332,635 E 12TH STREET,
PERFECTION AUTO BODY & REPAIR,175599,/details/1310/ARD/175599/0746614b0803bf30b4d722157e3fc599,Automotive Repair Dealer,Revoked,"November 30, 2003",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.19663000106811523,1215 10TH AVE,
PERFORMANCE AITO BODY CENTER INC.  (Previous Name),290212,/details/1310/ARD/290212/91561d87aa528b2c6eacb1ce48a51084,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.23571062088012695,635 E 12TH STREET,
PG AUTO REPAIR,217207,/details/1310/BS/217207/d07f0367d1a133f4d7dbdd04063a1b96,Brake Station,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,2.157925605773926,450 INTERNATIONAL BLVD,
PARK BLVD 76,229386,/details/1310/ARD/229386/a8c39d729bec4ad8cbd7b2a1acfc2389,Automotive Repair Dealer,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94602,1,180.0,search.dca.ca.gov,0.3326594829559326,4500 PARK BLVD,
PACIFIC COLLISION,274193,/details/1310/ARD/274193/762fe507d9c641e1feefe8feeff7f783,Automotive Repair Dealer,Valid,"September 30, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.13985729217529297,98 HEGENBERGER LOOP,
PERFORMANCE AUTO WORKS,176877,/details/1310/RC/176877/beec5554b779535160607b6e2010d4a6,Smog Station - Test & Repair,Revoked,"February 28, 1997",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.6092495918273926,2857 BROADWAY,
PACIFIC AUTO ELECTRIC,96457,/details/1310/ARD/96457/cefcf3a434f77261cc47fc3aa1ff199b,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.1710653305053711,958 E 12TH,
P LINE AUTOMOTIVE GLASS,285880,/details/1310/ARD/285880/2c76e6a27b4cd266cbee9c7c8cf48062,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.16005754470825195,1207 73RD AVE,
PETES AUTO SERVICE,169281,/details/1310/RC/169281/00d335ef3d6ff1c0975a8d3a07addc79,Smog Station - Test & Repair,Revoked,"October 31, 2000",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,2.2630841732025146,10249 MACARTHUR BLVD,
P & I AUTO BODY & REPAIR,157293,/details/1310/ARD/157293/c400c076336ee8aeba6f538a95fcef96,Automotive Repair Dealer,Revoked,"November 30, 2010",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.4000258445739746,3009 FOOTHILL BLVD,
ORTIZ TIRES & WHEELS,295441,/details/1310/ARD/295441/8f9042ccd03e64ad9cd45d904a1c7719,Automotive Repair Dealer,Valid,"September 30, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.2754037380218506,8001 INTERNATIONAL BLVD SUITE #B,
PAUL BLANCOS GOOD CAR COMPANY  (OAKLAND),275897,/details/1310/ARD/275897/9f5b82cb225e65d4eb16a34a928b3d03,Automotive Repair Dealer,Delinquent,"March 31, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.5560619831085205,7201 OAKPORT ST,
PERFORMANCE AUTO WORKS,176877,/details/1310/ARD/176877/653c1d08ae2b3e691d1fc0088ada7269,Automotive Repair Dealer,Revoked,"February 28, 1997",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,2.5463948249816895,2857 BROADWAY,
PAUL BLANCOS GOOD CAR COMPANY  (OAKLAND),275897,/details/1310/RC/275897/b2927b982bc6218df5eb2b1a9850a8ba,Smog Station - Test & Repair,Delinquent,"March 31, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.8367066383361816,7201 OAKPORT ST,
OIL CHANGERS #106,293229,/details/1310/ARD/293229/afd3a3b64565f3aa38af713d50642662,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94610,1,180.0,search.dca.ca.gov,0.14139938354492188,3418 PARK BLVD,
ON TIME AUTO GLASS,280757,/details/1310/ARD/280757/8358cad53f4100996b4ea45dc82ed99f,Automotive Repair Dealer,Delinquent,"July 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.30136704444885254,2830 INTERNATIONAL BLVD # 102,
ONE TOYOTA OF OAKLAND AND ONE SCION OF OAKLAND  (Previous Name),260533,/details/1310/ARD/260533/7577d3137d61b3459542198e54326720,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.6389782428741455,8181 OAKPORT ST,
OFFICIAL SMOG CHECK TEST ONLY,233678,/details/1310/ARD/233678/553695dff629a1a143e36df06ea1dae5,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.6861608028411865,645 85TH AVENUE,
OAKLAND VALERO SERVICE CENTER,143235,/details/1310/RC/143235/cafca31ed646fca6ddee186f95fd1cbe,Smog Station - Test & Repair,Cancelled,"November 30, 2019",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.7599866390228271,2225 TELEGRAPH AVE,
OAKLAND TRANSMISSION SERVICE CENTER,257649,/details/1310/ARD/257649/75f90d1396b9d3248a0d4b685f904f23,Automotive Repair Dealer,Cancelled,"March 31, 2020",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.20578885078430176,9868 MACARTHUR BLVD,
ONE TOYOTA OF OAKLAND AND ONE SCION OF OAKLAND  (Previous Name),260533,/details/1310/RC/260533/096e11061c2583c17ea84c570216eb1f,Smog Station - Test & Repair,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.8097681999206543,8181 OAKPORT ST,
OAKLAND PANEL CRAFT,291205,/details/1310/ARD/291205/db2df44f54bad66b27bb715083589e24,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.18805265426635742,6598 SAN PABLO AVE,
PRIMOS SMOG,293060,/details/1310/TC/293060/199cbd491773b4311a8fba49889a0b35,Smog Station - Test Only,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,7.262949466705322,2520 WEST ST UNIT B,
OAKLAND ONE STOP AUTO,295600,/details/1310/ARD/295600/05d2df98c36f5dd14dd7a1fbc90772e0,Automotive Repair Dealer,Valid,"October 31, 2020",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.2734034061431885,10948 SAN LEANDRO ST,
OAKLAND VALERO SERVICE CENTER,143235,/details/1310/ARD/143235/a74733f963c8fa69625a06d016ec8685,Automotive Repair Dealer,Cancelled,"November 30, 2019",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,1.556542158126831,2225 TELEGRAPH AVE,
OFFICIAL SMOG CHECK TEST ONLY,233678,/details/1310/TC/233678/043a35db77c46230264e459970372486,Smog Station - Test Only,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.6547837257385254,645 85TH AVENUE,
OAKLAND NISSAN,264778,/details/1310/ARD/264778/0f2c95a3c94edfac9ab4c1df5321a888,Automotive Repair Dealer,Cancelled,"April 30, 2014",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.19693803787231445,2735 BROADWAY,
OAKLAND KIA MITSUBISHI,261384,/details/1310/ARD/261384/ef2bedbe4c69198809ab95d0442dcde4,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.6942424774169922,450 24TH ST,
OAKLAND KIA MITSUBISHI,261384,/details/1310/RC/261384/5eea446f3b680ee5032d95e90d116262,Smog Station - Test & Repair,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.8021461963653564,450 24TH ST,
OAKLAND IMPORTED CARS,153733,/details/1310/ARD/153733/86e532abbc5ba9a6bbd2685853d5700c,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94602,1,180.0,search.dca.ca.gov,0.21286916732788086,3200 MAC ARTHUR BLVD,
OAKLAND INFINITI,283520,/details/1310/RC/283520/d26b2bd7bf078968f50bb667e49334c7,Smog Station - Test & Repair,Cancelled,"May 31, 2017",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.8124430179595947,401 27TH STREET,
OAKLAND TEST ONLY SMOG CENTER,246554,/details/1310/ARD/246554/5491deb103e122b9608410226f5daa73,Automotive Repair Dealer,Cancelled,"July 31, 2017",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.6656169891357422,1204 49TH AVE,
